"lc_class","call_num_prefix","pub_date","last_checkin","checkout_total","title","author","country","language_code","oclc_num"
"K","KF",1970,"2009-07-01",7,"Cases and materials on constitutional law,","Gunther, Gerald, 1927-2002.","United States","eng",720475
"P","PR",1981,"2009-06-11",5,"A lesson from aloes : a play /","Fugard, Athol.","United States","eng",7204845
"R","RC",1981,"2008-05-19",145,"The secret lives of fat people /","Klingman, Mildred.","United States","eng",7204947
"H","HB",1981,"2012-11-19",6,"Five economic challenges /","Heilbroner, Robert L.","United States","eng",7204964
"M","ML",1981,"2011-02-03",4,"Facing the music /","Schonberg, Harold C.","United States","eng",7204970
"D","DD",2011,"2012-03-01",5,"The Holy Roman Empire, 1495-1806 /","Wilson, Peter H. (Peter Hamish)","United Kingdom","eng",720536172
"Z","Z",1981,"2009-12-10",7,"Mythologies of the world : a guide to sources /","Smith, Ron, 1937-","United States","eng",7205562
"H","HB",1981,"2006-11-21",16,"Equality, the Third World, and economic delusion /","Bauer, P. T. (Péter Tamás)","United States","eng",7206330
"P","PS",1981,"2013-02-19",6,"Three pieces /","Shange, Ntozake.","United States","eng",7206403
"D","DT",1982,"2008-07-28",16,"Regimes in Tropical Africa : changing forms of supremacy, 1945-1975 /","Collier, Ruth Berins","United States","eng",7206413
"H","HE",1981,"2012-03-13",84,"L.A. freeway, an appreciative essay /","Brodsly, David","United States","eng",7206832
"P","P",1980,"2010-11-30",44,"Women and media /","","United Kingdom","eng",7206902
"N","NA",1970,"2009-06-16",27,"American buildings and their architects","Pierson, William H. 1911-2008. (William Harvey),","United States","eng",72096
"N","NA",1970,"2005-03-23",74,"American buildings and their architects","Pierson, William H. 1911-2008. (William Harvey),","United States","eng",72096
"P","PN",2011,"2012-06-25",3,"Conversations with Clint : Paul Nelson's lost interviews with Clint Eastwood, 1979-1983 /","","United States","eng",721085760
"B","BF",1968,"2009-10-07",9,"Creativity and intelligence; explorations with gifted students,","Getzels, Jacob W.","United Kingdom","eng",7211894
"B","BF",2012,"2013-05-13",21,"Children's thinking : cognitive development and individual differences /","Bjorklund, David F., 1949- author.","United States","eng",721311821
"B","BF",2012,"2012-08-02",30,"Children's thinking : cognitive development and individual differences /","Bjorklund, David F., 1949- author.","United States","eng",721311821
"Q","QD",2008,"2010-01-06",26,"Organic chemistry /","Solomons, T. W. Graham.","United States","eng",72161848
"Q","QD",2008,"2009-02-26",15,"Organic chemistry /","Solomons, T. W. Graham.","United States","eng",72161848
"G","GN",2007,"2008-06-12",63,"Cultural anthropology /","Miller, Barbara D., 1948-","United States","eng",72161932
"G","GN",2007,"2008-09-30",62,"Cultural anthropology /","Miller, Barbara D., 1948-","United States","eng",72161932
"Q","QA",2012,"2013-12-13",15,"Sams teach yourself Java in 24 hours /","Cadenhead, Rogers.","United States","eng",721881562
"P","PS",2012,"2013-04-29",6,"The flame alphabet /","Marcus, Ben, 1967-","United States","eng",721886909
"D","DT",1981,"2006-06-20",17,"General history of Africa /","","United Kingdom","eng",7220007
"D","DT",1981,"2009-10-22",4,"General history of Africa /","","United Kingdom","eng",7220007
"D","DT",1981,"2006-01-24",2,"General history of Africa /","","United Kingdom","eng",7220007
"D","DT",1981,"2008-06-13",30,"General history of Africa /","","United Kingdom","eng",7220007
"D","DT",1981,"2005-03-14",3,"General history of Africa /","","United Kingdom","eng",7220007
"D","DT",1981,"2008-07-22",7,"General history of Africa /","","United Kingdom","eng",7220007
"G","GA",1978,"2006-04-28",6,"Map use : reading, analysis, and interpretation /","Muehrcke, Phillip.","United States","eng",7220366
"B","BL",1929,"2013-03-25",19,"A handbook of classical mythology,","Howe, George, 1876-1936.","United States","eng",722178
"D","DR",1957,"2012-07-27",6,"Romania /","Fischer-Galați, Stephen.","United States","eng",722317
"D","DT",1958,"2010-02-19",10,"The making of modern Uganda /","Ingham, Kenneth.","United Kingdom","eng",722338
"J","JC",1960,"2011-01-14",40,"Nationalism: a religion.","Hayes, Carlton J. H. 1882-1964. (Carlton Joseph Huntley),","United States","eng",722439
"D","DS",1967,"2005-08-09",2,"The Arab Cold War, 1958-1967 : a study of ideology in politics /","Kerr, Malcolm H.","United Kingdom","eng",722760
"N","N",1980,"2009-08-18",34,"Art and society in Africa /","Brain, Robert, 1933-","United Kingdom","eng",7229960
"E","E",1974,"2010-12-15",6,"The study of prehistoric change","Plog, Fred.","United States","eng",723003
"H","HT",1973,"2013-01-08",9,"Urban anthropology ; cross-cultural studies of urbanization /","","United States","eng",723061
"P","PT",1973,"2013-04-09",6,"Strindberg's naturalistic theatre, its relation to French naturalism.","Madsen, Børge Gedsø.","United States","eng",723062
"P","PT",1973,"2013-03-20",11,"Strindberg's naturalistic theatre, its relation to French naturalism.","Madsen, Børge Gedsø.","United States","eng",723062
"P","PC",2008,"2010-09-30",455,"Atando cabos : curso intermedio de español /","González-Aguilar, María.","United States","spa",72353625
"P","PS",2007,"2009-12-03",10,"Because a fire was in my head /","Stegner, Lynn.","United States","eng",72353639
"D","D",1912,"2012-02-01",9,"Select historical documents of the middle ages /","","United Kingdom","eng",7236108
"Q","QC",1981,"2010-05-17",37,"Climate change and society : consequences of increasing atmospheric carbon dioxide /","Kellogg, William W. 1917- author. (William Welch),","United States","eng",7242102
"H","HX",1973,"2013-02-19",25,"Karl Marx: his life and thought","McLellan, David","United States","eng",724221
"P","PR",1973,"2003-05-20",18,"Oroonoko; or, The royal slave.","Behn, Aphra, 1640-1689.","United States","eng",724343
"P","PA",1974,"2011-09-16",2,"Man's measure : a study of the Greek image of man from Homer to Sophocles /","Versenyi, Laszlo. author.","United States","eng",724458
"P","PQ",1933,"2013-08-14",12,"La condition humaine.","Malraux, André, 1901-1976.","France","fre",7245520
"E","E",2012,"2012-06-11",4,"An army of lions : the civil rights struggle before the NAACP /","Alexander, Shawn Leigh.","United States","eng",724643752
"H","HQ",2012,"2013-08-02",2,"Straight : the surprisingly short history of heterosexuality /","Blank, Hanne.","United States","eng",724650928
"S","SF",1981,"2007-11-20",26,"The Lord God made them all /","Herriot, James.","United States","eng",7246724
"H","HQ",1981,"2008-04-09",2,"Women and American socialism, 1870-1920 /","Buhle, Mari Jo, 1943-","United States","eng",7247128
"B","BL",1981,"2013-01-09",23,"Śiva, the erotic ascetic /","Doniger, Wendy.","United States","eng",7248489
"H","HC",1965,"2010-03-17",5,"The economic growth of Brazil : a survey from colonial to modern times /","Furtado, Celso.","United States","eng",7251663
"E","E",1981,"2013-09-06",32,"Debacle, the American failure in Iran /","Ledeen, Michael Arthur, 1941-","United States","eng",7257276
"P","PQ",1947,"1993-01-27",11,"The story of Manon Lescaut and the Chevalier Des Grieux /","Prévost, abbé, 1697-1763.","United Kingdom","eng",7257688
"H","HN",1981,"2009-01-09",10,"The social fabric /","Cary, John H. 1926- compiler. (John Henry),","United States","eng",7259704
"P","PS",1969,"2010-06-07",10,"Pearl S. Buck : a biography /","Harris, Theodore F., author.","United States","eng",726
"P","PS",1969,"2010-06-07",9,"Pearl S. Buck : a biography /","Harris, Theodore F., author.","United States","eng",726
"P","PR",1970,"2010-06-04",59,"Modern Shakespearean criticism : essays on style, dramaturgy, and the major plays /","","United States","eng",72603
"D","DS",1967,"2012-04-02",6,"A history of modern Japan.","Storry, Richard, 1913-1982.","United Kingdom","eng",7261142
"P","PR",1980,"2011-10-11",88,"Women, letters, and the novel /","Perry, Ruth, 1943-","United States","eng",7265000
"P","PT",1918,"2011-11-16",9,"Gas : Schauspiel in fünf Akten /","Kaiser, Georg, 1878-1945.","Germany","ger",7265647
"D","DC",1973,"2010-06-28",23,"France, 1848-1945 /","Zeldin, Theodore, 1933-","United Kingdom","eng",726662
"D","DG",1973,"2013-07-23",52,"Florence in the forgotten centuries, 1527-1800 : a history of Florence and the Florentines in the age of the grand dukes /","Cochrane, Eric W., author.","United States","eng",726757
"J","JQ",2006,"2009-07-28",12,"Hamas : a beginner's guide /","Ḥarūb, Khālid, author.","United States","eng",72683306
"P","PZ",1938,"2013-09-30",22,"Snow White and the seven dwarfs /","Gág, Wanda, 1893-1946.","United States","eng",7269180
"P","PS",2007,"2013-05-02",25,"Soon I will be invincible /","Grossman, Austin, 1969-","United States","eng",72699475
"P","PS",2007,"2007-12-12",3,"Harlem speaks : a living history of the Harlem Renaissance /","","United States","eng",72699738
"P","PQ",19,"2011-07-22",8,"Mademoiselle de Maupin and One of Cleopatra's nights.","Gautier, Théophile, 1811-1872.","United States","eng",7270196
"P","PL",1981,"2009-08-20",62,"Musashi /","Yoshikawa, Eiji, 1892-1962.","United States","eng",7275255
"H","HT",2012,"2013-03-18",115,"Urban economics /","O'Sullivan, Arthur.","United States","eng",727658540
"D","DS",1973,"2008-11-22",4,"The first cities,","Hamblin, Dora Jane, 1920-1993.","United States","eng",727684
"M","ML",1970,"2012-04-02",6,"Joys and sorrows; reflections,","Casals, Pablo, 1876-1973.","United States","eng",72769
"H","HQ",1981,"2008-07-23",12,"Women in Frankish society : marriage and the cloister, 500 to 900 /","Wemple, Suzanne Fonay, author.","United States","eng",7276994
"F","F",2011,"2013-05-03",2,"Aliso Viejo /","Bunyan, Bob.","United States","eng",727702144
"B","BL",1981,"2010-06-07",21,"Paganism in the Roman Empire /","MacMullen, Ramsay, 1928- author.","United States","eng",7277039
"H","HQ",1981,"2008-10-21",36,"The Cinderella complex : women's hidden fear of independence /","Dowling, Colette.","United States","eng",7277066
"H","HD",1981,"2013-09-16",6,"China's silk trade : traditional industry in the modern world, 1842-1937 /","Li, Lillian M., 1943-","United States","eng",7277802
"P","PN",1953,"2010-02-01",126,"Vaudeville: from the honky-tonks to the Palace.","Laurie, Joe, 1893-1954.","United States","eng",727784
"E","E",1981,"2007-01-12",40,"W.E.B. Du Bois /","Moore, Jack B","United States","eng",7277850
"H","HQ",1982,"2011-01-03",60,"Rethinking the family : some feminist questions /","","United States","eng",7277853
"H","HQ",1982,"1991-03-28",14,"Rethinking the family : some feminist questions /","","United States","eng",7277853
"B","B",1981,"2011-08-25",18,"Theories and things /","Quine, W. V. (Willard Van Orman)","United States","eng",7278383
"B","B",1981,"2013-03-18",25,"Wittgenstein, language and world /","Canfield, John V.","United States","eng",7278404
"D","DS",1982,"2013-03-15",36,"Socialism and the Jews : the dilemmas of assimilation in Germany and Austria-Hungary /","Wistrich, Robert S., 1945-2015.","United States","eng",7278466
"E","E",1981,"2006-05-11",24,"Paved with good intentions : the American experience and Iran /","Rubin, Barry M","United Kingdom","eng",7278602
"P","PE",1981,"2013-08-22",39,"The Riverside reader /","","United States","eng",7279407
"P","PQ",1981,"2012-03-01",8,"On heroes and tombs /","Sábato, Ernesto R., author.","United States","eng",7279567
"J","JC",2007,"2008-12-03",12,"Freedom's power : the true force of liberalism /","Starr, Paul, 1949-","United States","eng",72798417
"P","PS",2007,"2009-01-27",15,"The Ministry of Special Cases /","Englander, Nathan.","United States","eng",72799775
"H","HC",1973,"2009-10-27",17,"Capitalism and material life, 1400-1800 /","Braudel, Fernand.","United States","eng",728196
"E","E",1982,"2012-07-03",83,"Strategies of containment : a critical appraisal of postwar American national security policy /","Gaddis, John Lewis","United States","eng",7282088
"P","PS",1981,"2011-09-27",23,"In the garden of the North American martyrs : a collection of short stories /","Wolff, Tobias, 1945-","United States","eng",7282224
"P","PS",1917,"2010-01-06",9,"Renascence, and other poems,","Millay, Edna St. Vincent, 1892-1950, author.","United States","eng",728244
"P","PS",1982,"2010-06-09",25,"Which way did he go? : the private eye in Dashiell Hammett, Raymond Chandler, Chester Himes, and Ross Macdonald /","Margolies, Edward.","United States","eng",7282849
"E","E",1982,"2011-03-17",7,"The last kings of Thule : with the polar Eskimos, as they face their destiny /","Malaurie, Jean.","United States","eng",7283150
"G","GN",1981,"2013-10-02",19,"Urban danger : life in a neighborhood of strangers /","Merry, Sally Engle, 1944-2020.","United States","eng",7283653
"L","LA",1981,"2013-03-11",10,"Society, state & schools : a case for structural and confessional pluralism /","","United States","eng",7283656
"P","PT",1982,"2013-04-09",21,"""Ibsen the romantic"" : analogues of paradise in the later plays /","Durbach, Errol, 1941-","United States","eng",7283675
"N","NK",1981,"2012-10-07",2,"Ancient bronzes, ceramics, and seals : the Nasli M. Heeramaneck Collection of ancient Near Eastern, central Asiatic, and European art, gift of the Ahmanson Foundation /","Los Angeles County Museum of Art.","United States","eng",7283716
"P","PS",1981,"2011-09-03",31,"Rabbit is rich /","Updike, John. author.","United States","eng",7283732
"F","F",2007,"2011-04-07",8,"Hapa girl : a memoir /","Chai, May-lee.","United States","eng",72871172
"P","PQ",2012,"2012-08-20",3,"Jean Genet /","Bradby, David","United Kingdom","eng",729064971
"P","PS",1969,"2008-02-16",13,"Play it again, Sam /","Allen, Woody, 1935- author.","United States","eng",7290883
"P","PS",1973,"2010-02-11",14,"Please pass the guilt : a Nero Wolfe novel /","Stout, Rex, 1886-1975, author.","United States","eng",729130
"E","E",1970,"2005-06-13",17,"Harry S. Truman, 1884- : chronology-documents-bibliographical aids.","Truman, Harry S., 1884-1972.","United States","eng",72933
"G","GN",1970,"2012-04-12",11,"Anthropology and the behavioral and health sciences.","","United States","eng",72942
"P","PZ",1980,"2011-05-13",56,"The outsiders /","Hinton, S. E.","United States","eng",7296484
"B","B",1973,"2012-07-02",49,"Utilitarianism : for and against /","Smart, J. J. C. 1920-2012. (John Jamieson Carswell),","United Kingdom","eng",729710
